Id,SalePrice
2735,134392.15200396956
2736,134706.52986067848
2737,121885.4513978322
2738,137734.77989051954
2739,152363.55075994247
2740,140036.75810004203
2741,139023.1706315006
2742,161796.31635094417
2743,148196.585514206
2744,165175.50828603632
2745,142945.1955619008
2746,139251.40004514324
2747,155372.49305270516
2748,130347.77745513432
2749,132851.10741620953
2750,125544.4093884971
2751,138360.7059384258
2752,181125.27211232015
2753,147096.75699073425
2754,216200.4289211018
2755,144558.1534792205
2756,97535.21400575023
2757,71342.30476900974
2758,102837.1067604435
2759,178054.53670565685
2760,122986.97680679892
2761,138145.7866375131
2762,139710.52061293155
2763,190594.88387294838
2764,155667.43788833232
2765,292755.2598037191
2766,127412.47112653854
2767,89134.4269554605
2768,119201.40758748511
2769,130843.36933168146
2770,139781.89551187356
2771,108329.30765337743
2772,105935.39566341577
2773,179434.8195264843
2774,139937.819991667
2775,107218.55614626454
2776,143665.7740335031
2777,158303.20322403123
2778,113041.15753217033
2779,123175.856856061
2780,87945.6292658793
2781,91613.85505331459
2782,103733.64084237214
2783,102639.1465284935
2784,126132.93955373923
2785,144029.79701280073
2786,72826.6956932205
2787,122791.75685528827
2788,76564.85318441011
2789,171739.27665873032
2790,99363.88240097763
2791,107764.10336245279
2792,61008.66640845564
2793,137874.35205651468
2794,98604.46280568266
2795,120263.41456289103
2796,98804.84287654507
2797,173059.45684799025
2798,106704.08962766948
2799,106885.68309883751
2800,67156.02484646396
2801,103648.96340768418
2802,117655.59266790464
2803,147850.6812157887
2804,128526.11459046493
2805,96919.34488900281
2806,85872.86424812616
2807,169425.84584135248
2808,148585.95924935438
2809,127741.30387835715
2810,124501.51939614578
2811,169531.80755214827
2812,173252.24845910855
2813,161438.43862819098
2814,163008.3615704113
2815,93191.03720593554
2816,226243.2612200915
2817,165358.61142697954
2818,129126.86332050854
2819,196888.0102531412
2820,139189.55117345238
2821,106085.25905776623
2822,198618.253258476
2823,338972.3633625339
2824,174914.71242133094
2825,149278.73188148634
2826,134325.7438188031
2827,132369.10400642094
2828,211088.81761673564
2829,228023.46908618434
2830,212344.40091774083
2831,177583.4155261124
2832,228768.06336969146
2833,302632.99488623475
2834,217085.3139170857
2835,229613.22723756067
2836,187791.12876222617
2837,153068.2596151222
2838,149027.90052308052
2839,173832.97413496513
2840,204925.83314264336
2841,201518.71360631965
2842,227824.86906213022
2843,147662.31955864973
2844,175639.93396436024
2845,131683.58928705775
2846,206019.95318439987
2847,218967.27311115756
2848,202712.99338728687
2849,196088.97571673853
2850,279641.66663404263
2851,203461.56535546377
2852,234358.0810873751
2853,234544.4590322234
2854,143311.2929854321
2855,204407.9337719744
2856,194690.881979078
2857,187196.9740254847
2858,204100.0357580621
2859,110872.82550494825
2860,127501.80238600777
2861,115499.98917895199
2862,181958.17867094144
2863,126695.51390992093
2864,239353.30168457856
2865,139977.51701796462
2866,136757.35693263804
2867,105770.5266536891
2868,93605.64599791728
2869,92957.2597125369
2870,119858.51992767572
2871,82421.19280744501
2872,58074.71925773424
2873,97105.09410114936
2874,133682.94178770352
2875,103997.40177103535
2876,168643.3501421514
2877,158228.2654836912
2878,156643.2615427912
2879,125509.46614301027
2880,102915.70982096017
2881,142218.70420836683
2882,170665.73963058478
2883,194900.53316456257
2884,204927.39975433776
2885,187254.6098696569
2886,224259.43622198582
2887,91541.01452810438
2888,146645.15148974324
2889,61817.42785902589
2890,85578.14883050184
2891,131148.11155886174
2892,46481.945656330296
2893,74368.083071328
2894,59502.88311902436
2895,320350.72769174323
2896,273302.7118424242
2897,210290.47527418908
2898,151445.65413189676
2899,211778.44030337408
2900,158041.19718539022
2901,197545.5341203449
2902,172982.99387748248
2903,315382.07223377394
2904,338060.91320140916
2905,74954.26865190934
2906,200638.86593567196
2907,110060.0295674982
2908,137966.55433658094
2909,155205.55743940125
2910,83344.23333418074
2911,85796.44747085993
2912,154543.670726834
2913,80999.30787671743
2914,79397.00547625631
2915,85639.4801983817
2916,84734.92881540376
2917,156244.56381695438
2918,112472.99543678638
2919,224916.137688407
